Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,30,10,Count,Deaths,4,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,40,10,Count,Deaths,5,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,50,10,Count,Deaths,11,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,60,10,Count,Deaths,28,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,70,10,Count,Deaths,25,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,80,10,Count,Deaths,21,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,90,10,Count,Deaths,9,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_RJ
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,20,10,Count,Deaths,1,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,30,10,Count,Deaths,1,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,60,10,Count,Deaths,0,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,70,10,Count,Deaths,2,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,80,10,Count,Deaths,0,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_RN
Brazil,Rio Grande do Norte,BR_RN06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_RN
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,0,10,Count,Deaths,1,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,50,10,Count,Deaths,1,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,60,10,Count,Deaths,0,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,70,10,Count,Deaths,2,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,80,10,Count,Deaths,2,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,90,10,Count,Deaths,2,BR_RS
Brazil,Rio Grande do Sul,BR_RS06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_RS
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,70,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,80,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_RO
Brazil,Rondônia,BR_RO06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_RO
Brazil,Roraima,BR_RR06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_RR
Brazil,Roraima,BR_RR06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_RR
Brazil,Roraima,BR_RR06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_RR
Brazil,Roraima,BR_RR06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_RR
Brazil,Roraima,BR_RR06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_RR
Brazil,Roraima,BR_RR06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_RR
